Building source vocabulary...	
Created dictionary of size 50004 (pruned from 272353)	
	
Building target vocabulary...	
Created dictionary of size 50004 (pruned from 151757)	
	
Preparing training data...	
... 100000 sentences prepared	
... 200000 sentences prepared	
... shuffling sentences	
... sorting sentences by size	
Prepared 200000 sentences (0 ignored due to length == 0 or > 50)	
	
Preparing validation data...	
... shuffling sentences	
... sorting sentences by size	
Prepared 5718 sentences (285 ignored due to length == 0 or > 50)	
	
Saving source vocabulary to 'data/demo.src.dict'...	
Saving target vocabulary to 'data/demo.tgt.dict'...	
Saving data to 'data/demo-train.t7'...	
Loading data from 'data/demo-train.t7'...	
 * vocabulary size: source = 50004; target = 50004	
 * additional features: source = 0; target = 0	
 * maximum sequence length: source = 50; target = 51	
 * number of training sentences: 200000	
 * maximum batch size: 64	
Building model...	
 * using input feeding	
Initializing parameters...	
 * number of parameters: 84814004	
Preparing memory optimization...	
 * sharing 63% of output/gradInput tensors memory between clones	
	
Epoch 1 ; Iteration 50/3149 ; Learning rate 1.0000 ; Source tokens/s 429 ; Perplexity 165886.47	
Epoch 8 ; Iteration 500/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 17.43	
Epoch 8 ; Iteration 550/3149 ; Learning rate 1.0000 ; Source tokens/s 1120 ; Perplexity 17.42	
Epoch 8 ; Iteration 600/3149 ; Learning rate 1.0000 ; Source tokens/s 1121 ; Perplexity 17.42	
Epoch 8 ; Iteration 650/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 17.46	
Epoch 8 ; Iteration 700/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 17.52	
Epoch 8 ; Iteration 750/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 17.59	
Epoch 8 ; Iteration 800/3149 ; Learning rate 1.0000 ; Source tokens/s 1128 ; Perplexity 17.61	
Epoch 8 ; Iteration 850/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 17.60	
Epoch 8 ; Iteration 900/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 17.64	
Epoch 8 ; Iteration 950/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 17.69	
Epoch 8 ; Iteration 1000/3149 ; Learning rate 1.0000 ; Source tokens/s 1131 ; Perplexity 17.72	
Epoch 8 ; Iteration 1050/3149 ; Learning rate 1.0000 ; Source tokens/s 1131 ; Perplexity 17.78	
Epoch 8 ; Iteration 1100/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 17.78	
Epoch 8 ; Iteration 1150/3149 ; Learning rate 1.0000 ; Source tokens/s 1134 ; Perplexity 17.78	
Epoch 8 ; Iteration 1200/3149 ; Learning rate 1.0000 ; Source tokens/s 1132 ; Perplexity 17.81	
Epoch 8 ; Iteration 1250/3149 ; Learning rate 1.0000 ; Source tokens/s 1132 ; Perplexity 17.78	
Epoch 8 ; Iteration 1300/3149 ; Learning rate 1.0000 ; Source tokens/s 1133 ; Perplexity 17.81	
Epoch 8 ; Iteration 1350/3149 ; Learning rate 1.0000 ; Source tokens/s 1132 ; Perplexity 17.86	
Epoch 8 ; Iteration 1400/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 17.86	
Epoch 8 ; Iteration 1450/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 17.87	
Epoch 8 ; Iteration 1500/3149 ; Learning rate 1.0000 ; Source tokens/s 1129 ; Perplexity 17.89	
Epoch 8 ; Iteration 1550/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 17.93	
Epoch 8 ; Iteration 1600/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 17.95	
Epoch 8 ; Iteration 1650/3149 ; Learning rate 1.0000 ; Source tokens/s 1128 ; Perplexity 17.96	
Epoch 8 ; Iteration 1700/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 17.98	
Epoch 8 ; Iteration 1750/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 17.98	
Epoch 8 ; Iteration 1800/3149 ; Learning rate 1.0000 ; Source tokens/s 1128 ; Perplexity 18.02	
Epoch 8 ; Iteration 1850/3149 ; Learning rate 1.0000 ; Source tokens/s 1129 ; Perplexity 18.02	
Epoch 8 ; Iteration 1900/3149 ; Learning rate 1.0000 ; Source tokens/s 1129 ; Perplexity 18.06	
Epoch 8 ; Iteration 1950/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 18.08	
Epoch 8 ; Iteration 2000/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 18.08	
Epoch 8 ; Iteration 2050/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 18.09	
Epoch 8 ; Iteration 2100/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 18.10	
Epoch 8 ; Iteration 2150/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 18.10	
Epoch 8 ; Iteration 2200/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 18.08	
Epoch 8 ; Iteration 2250/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 18.09	
Epoch 8 ; Iteration 2300/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.10	
Epoch 8 ; Iteration 2350/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.12	
Epoch 8 ; Iteration 2400/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.13	
Epoch 8 ; Iteration 2450/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.13	
Epoch 8 ; Iteration 2500/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.13	
Epoch 8 ; Iteration 2550/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.14	
Epoch 8 ; Iteration 2600/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 18.15	
Epoch 8 ; Iteration 2650/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.14	
Epoch 8 ; Iteration 2700/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 18.15	
Epoch 8 ; Iteration 2750/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.15	
Epoch 8 ; Iteration 2800/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.17	
Epoch 8 ; Iteration 2850/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 18.15	
Epoch 8 ; Iteration 2900/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 18.17	
Epoch 8 ; Iteration 2950/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 18.18	
Epoch 8 ; Iteration 3000/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 18.19	
Epoch 8 ; Iteration 3050/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 18.20	
Epoch 8 ; Iteration 3100/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 18.21	
Validation perplexity: 29.152760265505	
Saving checkpoint to 'demo-model_epoch8_29.15.t7'...	
	
Epoch 9 ; Iteration 50/3149 ; Learning rate 1.0000 ; Source tokens/s 1082 ; Perplexity 15.47	
Epoch 9 ; Iteration 100/3149 ; Learning rate 1.0000 ; Source tokens/s 1157 ; Perplexity 15.97	
Epoch 9 ; Iteration 150/3149 ; Learning rate 1.0000 ; Source tokens/s 1115 ; Perplexity 15.57	
Epoch 9 ; Iteration 200/3149 ; Learning rate 1.0000 ; Source tokens/s 1113 ; Perplexity 15.66	
Epoch 9 ; Iteration 250/3149 ; Learning rate 1.0000 ; Source tokens/s 1128 ; Perplexity 15.75	
Epoch 9 ; Iteration 300/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 15.76	
Epoch 9 ; Iteration 350/3149 ; Learning rate 1.0000 ; Source tokens/s 1137 ; Perplexity 15.73	
Epoch 9 ; Iteration 400/3149 ; Learning rate 1.0000 ; Source tokens/s 1138 ; Perplexity 15.87	
Epoch 9 ; Iteration 450/3149 ; Learning rate 1.0000 ; Source tokens/s 1137 ; Perplexity 15.98	
Epoch 9 ; Iteration 500/3149 ; Learning rate 1.0000 ; Source tokens/s 1137 ; Perplexity 16.00	
Epoch 9 ; Iteration 550/3149 ; Learning rate 1.0000 ; Source tokens/s 1133 ; Perplexity 16.01	
Epoch 9 ; Iteration 600/3149 ; Learning rate 1.0000 ; Source tokens/s 1128 ; Perplexity 16.08	
Epoch 9 ; Iteration 650/3149 ; Learning rate 1.0000 ; Source tokens/s 1136 ; Perplexity 16.10	
Epoch 9 ; Iteration 700/3149 ; Learning rate 1.0000 ; Source tokens/s 1140 ; Perplexity 16.17	
Epoch 9 ; Iteration 750/3149 ; Learning rate 1.0000 ; Source tokens/s 1138 ; Perplexity 16.12	
Epoch 9 ; Iteration 800/3149 ; Learning rate 1.0000 ; Source tokens/s 1135 ; Perplexity 16.16	
Epoch 9 ; Iteration 850/3149 ; Learning rate 1.0000 ; Source tokens/s 1138 ; Perplexity 16.21	
Epoch 9 ; Iteration 900/3149 ; Learning rate 1.0000 ; Source tokens/s 1134 ; Perplexity 16.28	
Epoch 9 ; Iteration 950/3149 ; Learning rate 1.0000 ; Source tokens/s 1132 ; Perplexity 16.31	
Epoch 9 ; Iteration 1000/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 16.29	
Epoch 9 ; Iteration 1050/3149 ; Learning rate 1.0000 ; Source tokens/s 1132 ; Perplexity 16.30	
Epoch 9 ; Iteration 1100/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 16.31	
Epoch 9 ; Iteration 1150/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 16.33	
Epoch 9 ; Iteration 1200/3149 ; Learning rate 1.0000 ; Source tokens/s 1131 ; Perplexity 16.35	
Epoch 9 ; Iteration 1250/3149 ; Learning rate 1.0000 ; Source tokens/s 1130 ; Perplexity 16.35	
Epoch 9 ; Iteration 1300/3149 ; Learning rate 1.0000 ; Source tokens/s 1131 ; Perplexity 16.36	
Epoch 9 ; Iteration 1350/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 16.36	
Epoch 9 ; Iteration 1400/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.37	
Epoch 9 ; Iteration 1450/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 16.39	
Epoch 9 ; Iteration 1500/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 16.41	
Epoch 9 ; Iteration 1550/3149 ; Learning rate 1.0000 ; Source tokens/s 1127 ; Perplexity 16.43	
Epoch 9 ; Iteration 1600/3149 ; Learning rate 1.0000 ; Source tokens/s 1126 ; Perplexity 16.45	
Epoch 9 ; Iteration 1650/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.45	
Epoch 9 ; Iteration 1700/3149 ; Learning rate 1.0000 ; Source tokens/s 1121 ; Perplexity 16.45	
Epoch 9 ; Iteration 1750/3149 ; Learning rate 1.0000 ; Source tokens/s 1120 ; Perplexity 16.47	
Epoch 9 ; Iteration 1800/3149 ; Learning rate 1.0000 ; Source tokens/s 1120 ; Perplexity 16.46	
Epoch 9 ; Iteration 1850/3149 ; Learning rate 1.0000 ; Source tokens/s 1119 ; Perplexity 16.49	
Epoch 9 ; Iteration 1900/3149 ; Learning rate 1.0000 ; Source tokens/s 1120 ; Perplexity 16.49	
Epoch 9 ; Iteration 1950/3149 ; Learning rate 1.0000 ; Source tokens/s 1121 ; Perplexity 16.53	
Epoch 9 ; Iteration 2000/3149 ; Learning rate 1.0000 ; Source tokens/s 1122 ; Perplexity 16.55	
Epoch 9 ; Iteration 2050/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.56	
Epoch 9 ; Iteration 2100/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.56	
Epoch 9 ; Iteration 2150/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.59	
Epoch 9 ; Iteration 2200/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.59	
Epoch 9 ; Iteration 2250/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.60	
Epoch 9 ; Iteration 2300/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.61	
Epoch 9 ; Iteration 2350/3149 ; Learning rate 1.0000 ; Source tokens/s 1122 ; Perplexity 16.63	
Epoch 9 ; Iteration 2400/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.66	
Epoch 9 ; Iteration 2450/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.68	
Epoch 9 ; Iteration 2500/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.71	
Epoch 9 ; Iteration 2550/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.72	
Epoch 9 ; Iteration 2600/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.72	
Epoch 9 ; Iteration 2650/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.74	
Epoch 9 ; Iteration 2700/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.75	
Epoch 9 ; Iteration 2750/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.77	
Epoch 9 ; Iteration 2800/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.78	
Epoch 9 ; Iteration 2850/3149 ; Learning rate 1.0000 ; Source tokens/s 1123 ; Perplexity 16.79	
Epoch 9 ; Iteration 2900/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.79	
Epoch 9 ; Iteration 2950/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.80	
Epoch 9 ; Iteration 3000/3149 ; Learning rate 1.0000 ; Source tokens/s 1125 ; Perplexity 16.81	
Epoch 9 ; Iteration 3050/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.82	
Epoch 9 ; Iteration 3100/3149 ; Learning rate 1.0000 ; Source tokens/s 1124 ; Perplexity 16.83	
Validation perplexity: 28.11261243241	
Saving checkpoint to 'demo-model_epoch9_28.11.t7'...	
	
Epoch 10 ; Iteration 50/3149 ; Learning rate 0.5000 ; Source tokens/s 1048 ; Perplexity 13.46	
Epoch 10 ; Iteration 100/3149 ; Learning rate 0.5000 ; Source tokens/s 1047 ; Perplexity 13.39	
Epoch 10 ; Iteration 150/3149 ; Learning rate 0.5000 ; Source tokens/s 1065 ; Perplexity 13.42	
Epoch 10 ; Iteration 200/3149 ; Learning rate 0.5000 ; Source tokens/s 1090 ; Perplexity 13.56	
Epoch 10 ; Iteration 250/3149 ; Learning rate 0.5000 ; Source tokens/s 1079 ; Perplexity 13.44	
Epoch 10 ; Iteration 300/3149 ; Learning rate 0.5000 ; Source tokens/s 1084 ; Perplexity 13.50	
Epoch 10 ; Iteration 350/3149 ; Learning rate 0.5000 ; Source tokens/s 1080 ; Perplexity 13.38	
Epoch 10 ; Iteration 400/3149 ; Learning rate 0.5000 ; Source tokens/s 1096 ; Perplexity 13.41	
Epoch 10 ; Iteration 450/3149 ; Learning rate 0.5000 ; Source tokens/s 1096 ; Perplexity 13.50	
Epoch 10 ; Iteration 500/3149 ; Learning rate 0.5000 ; Source tokens/s 1093 ; Perplexity 13.45	
Epoch 10 ; Iteration 550/3149 ; Learning rate 0.5000 ; Source tokens/s 1091 ; Perplexity 13.45	
Epoch 10 ; Iteration 600/3149 ; Learning rate 0.5000 ; Source tokens/s 1090 ; Perplexity 13.40	
Epoch 10 ; Iteration 650/3149 ; Learning rate 0.5000 ; Source tokens/s 1097 ; Perplexity 13.45	
Epoch 10 ; Iteration 700/3149 ; Learning rate 0.5000 ; Source tokens/s 1103 ; Perplexity 13.47	
Epoch 10 ; Iteration 750/3149 ; Learning rate 0.5000 ; Source tokens/s 1107 ; Perplexity 13.48	
Epoch 10 ; Iteration 800/3149 ; Learning rate 0.5000 ; Source tokens/s 1106 ; Perplexity 13.50	
Epoch 10 ; Iteration 850/3149 ; Learning rate 0.5000 ; Source tokens/s 1106 ; Perplexity 13.50	
Epoch 10 ; Iteration 900/3149 ; Learning rate 0.5000 ; Source tokens/s 1106 ; Perplexity 13.53	
Epoch 10 ; Iteration 950/3149 ; Learning rate 0.5000 ; Source tokens/s 1106 ; Perplexity 13.54	
Epoch 10 ; Iteration 1000/3149 ; Learning rate 0.5000 ; Source tokens/s 1105 ; Perplexity 13.53	
Epoch 10 ; Iteration 1050/3149 ; Learning rate 0.5000 ; Source tokens/s 1105 ; Perplexity 13.52	
Epoch 10 ; Iteration 1100/3149 ; Learning rate 0.5000 ; Source tokens/s 1104 ; Perplexity 13.52	
Epoch 10 ; Iteration 1150/3149 ; Learning rate 0.5000 ; Source tokens/s 1107 ; Perplexity 13.54	
Epoch 10 ; Iteration 1200/3149 ; Learning rate 0.5000 ; Source tokens/s 1110 ; Perplexity 13.58	
Epoch 10 ; Iteration 1250/3149 ; Learning rate 0.5000 ; Source tokens/s 1111 ; Perplexity 13.60	
Epoch 10 ; Iteration 1300/3149 ; Learning rate 0.5000 ; Source tokens/s 1113 ; Perplexity 13.59	
Epoch 10 ; Iteration 1350/3149 ; Learning rate 0.5000 ; Source tokens/s 1115 ; Perplexity 13.58	
Epoch 10 ; Iteration 1400/3149 ; Learning rate 0.5000 ; Source tokens/s 1115 ; Perplexity 13.59	
Epoch 10 ; Iteration 1450/3149 ; Learning rate 0.5000 ; Source tokens/s 1114 ; Perplexity 13.60	
Epoch 10 ; Iteration 1500/3149 ; Learning rate 0.5000 ; Source tokens/s 1114 ; Perplexity 13.61	
Epoch 10 ; Iteration 1550/3149 ; Learning rate 0.5000 ; Source tokens/s 1115 ; Perplexity 13.63	
Epoch 10 ; Iteration 1600/3149 ; Learning rate 0.5000 ; Source tokens/s 1116 ; Perplexity 13.63	
Epoch 10 ; Iteration 1650/3149 ; Learning rate 0.5000 ; Source tokens/s 1115 ; Perplexity 13.64	
Epoch 10 ; Iteration 1700/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.64	
Epoch 10 ; Iteration 1750/3149 ; Learning rate 0.5000 ; Source tokens/s 1118 ; Perplexity 13.64	
Epoch 10 ; Iteration 1800/3149 ; Learning rate 0.5000 ; Source tokens/s 1116 ; Perplexity 13.64	
Epoch 10 ; Iteration 1850/3149 ; Learning rate 0.5000 ; Source tokens/s 1114 ; Perplexity 13.64	
Epoch 10 ; Iteration 1900/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.63	
Epoch 10 ; Iteration 1950/3149 ; Learning rate 0.5000 ; Source tokens/s 1118 ; Perplexity 13.63	
Epoch 10 ; Iteration 2000/3149 ; Learning rate 0.5000 ; Source tokens/s 1119 ; Perplexity 13.63	
Epoch 10 ; Iteration 2050/3149 ; Learning rate 0.5000 ; Source tokens/s 1120 ; Perplexity 13.63	
Epoch 10 ; Iteration 2100/3149 ; Learning rate 0.5000 ; Source tokens/s 1118 ; Perplexity 13.61	
Epoch 10 ; Iteration 2150/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.61	
Epoch 10 ; Iteration 2200/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.63	
Epoch 10 ; Iteration 2250/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.61	
Epoch 10 ; Iteration 2300/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.60	
Epoch 10 ; Iteration 2350/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.60	
Epoch 10 ; Iteration 2400/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.61	
Epoch 10 ; Iteration 2450/3149 ; Learning rate 0.5000 ; Source tokens/s 1117 ; Perplexity 13.61	
Epoch 10 ; Iteration 2500/3149 ; Learning rate 0.5000 ; Source tokens/s 1118 ; Perplexity 13.61	
Epoch 10 ; Iteration 2550/3149 ; Learning rate 0.5000 ; Source tokens/s 1118 ; Perplexity 13.62	
Epoch 10 ; Iteration 2600/3149 ; Learning rate 0.5000 ; Source tokens/s 1120 ; Perplexity 13.62	
Epoch 10 ; Iteration 2650/3149 ; Learning rate 0.5000 ; Source tokens/s 1120 ; Perplexity 13.61	
Epoch 10 ; Iteration 2700/3149 ; Learning rate 0.5000 ; Source tokens/s 1120 ; Perplexity 13.62	
Epoch 10 ; Iteration 2750/3149 ; Learning rate 0.5000 ; Source tokens/s 1121 ; Perplexity 13.62	
Epoch 10 ; Iteration 2800/3149 ; Learning rate 0.5000 ; Source tokens/s 1121 ; Perplexity 13.62	
Epoch 10 ; Iteration 2850/3149 ; Learning rate 0.5000 ; Source tokens/s 1120 ; Perplexity 13.61	
Epoch 10 ; Iteration 2900/3149 ; Learning rate 0.5000 ; Source tokens/s 1122 ; Perplexity 13.62	
Epoch 10 ; Iteration 2950/3149 ; Learning rate 0.5000 ; Source tokens/s 1122 ; Perplexity 13.62	
Epoch 10 ; Iteration 3000/3149 ; Learning rate 0.5000 ; Source tokens/s 1122 ; Perplexity 13.61	
Epoch 10 ; Iteration 3050/3149 ; Learning rate 0.5000 ; Source tokens/s 1123 ; Perplexity 13.61	
Epoch 10 ; Iteration 3100/3149 ; Learning rate 0.5000 ; Source tokens/s 1123 ; Perplexity 13.61	
Validation perplexity: 25.888489772888	
Saving checkpoint to 'demo-model_epoch10_25.89.t7'...	
